Time_ms,iliacus_left,iliacus_right,psoas_left,psoas_right
63,0.09177546256839814,0.09177546256839814,0.09177546256839814,0.09177546256839814
64,0.09048270524660196,0.09048270524660196,0.09048270524660196,0.09048270524660196
65,0.0891006524188368,0.0891006524188368,0.0891006524188368,0.0891006524188368
66,0.08763066800438635,0.08763066800438635,0.08763066800438635,0.08763066800438635
67,0.08607420270039437,0.08607420270039437,0.08607420270039437,0.08607420270039437
68,0.0844327925502015,0.0844327925502015,0.0844327925502015,0.0844327925502015
69,0.08270805742745618,0.08270805742745618,0.08270805742745618,0.08270805742745618
70,0.08090169943749476,0.08090169943749476,0.08090169943749476,0.08090169943749476
71,0.07901550123756904,0.07901550123756904,0.07901550123756904,0.07901550123756904
72,0.07705132427757894,0.07705132427757894,0.07705132427757894,0.07705132427757894
73,0.07501110696304597,0.07501110696304597,0.07501110696304597,0.07501110696304597
74,0.07289686274214117,0.07289686274214117,0.07289686274214117,0.07289686274214117
75,0.07071067811865477,0.07071067811865477,0.07071067811865477,0.07071067811865477
76,0.06845471059286888,0.06845471059286888,0.06845471059286888,0.06845471059286888
77,0.06613118653236519,0.06613118653236519,0.06613118653236519,0.06613118653236519
78,0.06374239897486898,0.06374239897486898,0.06374239897486898,0.06374239897486898
79,0.06129070536529764,0.06129070536529764,0.06129070536529764,0.06129070536529764
80,0.05877852522924733,0.05877852522924733,0.05877852522924733,0.05877852522924733
81,0.05620833778521305,0.05620833778521305,0.05620833778521305,0.05620833778521305
82,0.05358267949789967,0.05358267949789967,0.05358267949789967,0.05358267949789967
83,0.050904141575037115,0.050904141575037115,0.050904141575037115,0.050904141575037115
84,0.048175367410171525,0.048175367410171525,0.048175367410171525,0.048175367410171525
85,0.04539904997395469,0.04539904997395469,0.04539904997395469,0.04539904997395469
86,0.04257792915650725,0.04257792915650725,0.04257792915650725,0.04257792915650725
87,0.03971478906347806,0.03971478906347806,0.03971478906347806,0.03971478906347806
88,0.03681245526846782,0.03681245526846782,0.03681245526846782,0.03681245526846782
89,0.03387379202452918,0.03387379202452918,0.03387379202452918,0.03387379202452918
90,0.030901699437494753,0.030901699437494753,0.030901699437494753,0.030901699437494753
91,0.027899110603922958,0.027899110603922958,0.027899110603922958,0.027899110603922958
92,0.024868988716485484,0.024868988716485484,0.024868988716485484,0.024868988716485484
93,0.021814324139654277,0.021814324139654277,0.021814324139654277,0.021814324139654277
94,0.01873813145857246,0.01873813145857246,0.01873813145857246,0.01873813145857246
95,0.0156434465040231,0.0156434465040231,0.0156434465040231,0.0156434465040231
96,0.01253332335643041,0.01253332335643041,0.01253332335643041,0.01253332335643041
97,0.009410831331851437,0.009410831331851437,0.009410831331851437,0.009410831331851437
98,0.006279051952931359,0.006279051952931359,0.006279051952931359,0.006279051952931359
99,0.0031410759078128237,0.0031410759078128237,0.0031410759078128237,0.0031410759078128237
100,1.2246467991473533e-17,1.2246467991473533e-17,1.2246467991473533e-17,1.2246467991473533e-17
101,-0.003141075907812844,-0.003141075907812844,-0.003141075907812844,-0.003141075907812844
102,-0.006279051952931335,-0.006279051952931335,-0.006279051952931335,-0.006279051952931335
103,-0.009410831331851456,-0.009410831331851456,-0.009410831331851456,-0.009410831331851456
104,-0.01253332335643043,-0.01253332335643043,-0.01253332335643043,-0.01253332335643043
105,-0.015643446504023075,-0.015643446504023075,-0.015643446504023075,-0.015643446504023075
106,-0.01873813145857243,-0.01873813145857243,-0.01873813145857243,-0.01873813145857243
107,-0.021814324139654253,-0.021814324139654253,-0.021814324139654253,-0.021814324139654253
108,-0.02486898871648546,-0.02486898871648546,-0.02486898871648546,-0.02486898871648546
109,-0.02789911060392293,-0.02789911060392293,-0.02789911060392293,-0.02789911060392293
110,-0.03090169943749473,-0.03090169943749473,-0.03090169943749473,-0.03090169943749473
111,-0.03387379202452915,-0.03387379202452915,-0.03387379202452915,-0.03387379202452915
112,-0.03681245526846779,-0.03681245526846779,-0.03681245526846779,-0.03681245526846779
113,-0.03971478906347804,-0.03971478906347804,-0.03971478906347804,-0.03971478906347804
114,-0.042577929156507266,-0.042577929156507266,-0.042577929156507266,-0.042577929156507266
115,-0.04539904997395467,-0.04539904997395467,-0.04539904997395467,-0.04539904997395467
116,-0.04817536741017154,-0.04817536741017154,-0.04817536741017154,-0.04817536741017154
117,-0.05090414157503712,-0.05090414157503712,-0.05090414157503712,-0.05090414157503712
118,-0.05358267949789968,-0.05358267949789968,-0.05358267949789968,-0.05358267949789968
119,-0.05620833778521306,-0.05620833778521306,-0.05620833778521306,-0.05620833778521306
120,-0.05877852522924731,-0.05877852522924731,-0.05877852522924731,-0.05877852522924731
121,-0.061290705365297626,-0.061290705365297626,-0.061290705365297626,-0.061290705365297626
122,-0.06374239897486897,-0.06374239897486897,-0.06374239897486897,-0.06374239897486897
123,-0.06613118653236517,-0.06613118653236517,-0.06613118653236517,-0.06613118653236517
124,-0.06845471059286888,-0.06845471059286888,-0.06845471059286888,-0.06845471059286888
125,-0.07071067811865475,-0.07071067811865475,-0.07071067811865475,-0.07071067811865475
126,-0.07289686274214113,-0.07289686274214113,-0.07289686274214113,-0.07289686274214113
127,-0.07501110696304596,-0.07501110696304596,-0.07501110696304596,-0.07501110696304596
128,-0.07705132427757894,-0.07705132427757894,-0.07705132427757894,-0.07705132427757894
129,-0.07901550123756905,-0.07901550123756905,-0.07901550123756905,-0.07901550123756905
130,-0.08090169943749474,-0.08090169943749474,-0.08090169943749474,-0.08090169943749474
131,-0.08270805742745617,-0.08270805742745617,-0.08270805742745617,-0.08270805742745617
132,-0.08443279255020153,-0.08443279255020153,-0.08443279255020153,-0.08443279255020153
133,-0.08607420270039438,-0.08607420270039438,-0.08607420270039438,-0.08607420270039438
134,-0.08763066800438636,-0.08763066800438636,-0.08763066800438636,-0.08763066800438636
135,-0.08910065241883679,-0.08910065241883679,-0.08910065241883679,-0.08910065241883679
136,-0.09048270524660199,-0.09048270524660199,-0.09048270524660199,-0.09048270524660199
137,-0.09177546256839814,-0.09177546256839814,-0.09177546256839814,-0.09177546256839814
138,-0.09297764858882515,-0.09297764858882515,-0.09297764858882515,-0.09297764858882515
139,-0.09408807689542255,-0.09408807689542255,-0.09408807689542255,-0.09408807689542255
140,-0.09510565162951536,-0.09510565162951536,-0.09510565162951536,-0.09510565162951536
141,-0.09602936856769433,-0.09602936856769433,-0.09602936856769433,-0.09602936856769433
142,-0.09685831611286312,-0.09685831611286312,-0.09685831611286312,-0.09685831611286312
143,-0.09759167619387475,-0.09759167619387475,-0.09759167619387475,-0.09759167619387475
144,-0.09822872507286888,-0.09822872507286888,-0.09822872507286888,-0.09822872507286888
145,-0.09876883405951377,-0.09876883405951377,-0.09876883405951377,-0.09876883405951377
146,-0.09921147013144778,-0.09921147013144778,-0.09921147013144778,-0.09921147013144778
147,-0.099556196460308,-0.099556196460308,-0.099556196460308,-0.099556196460308
148,-0.09980267284282716,-0.09980267284282716,-0.09980267284282716,-0.09980267284282716
149,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316
150,-0.1,-0.1,-0.1,-0.1
151,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316
152,-0.09980267284282716,-0.09980267284282716,-0.09980267284282716,-0.09980267284282716
153,-0.09955619646030801,-0.09955619646030801,-0.09955619646030801,-0.09955619646030801
154,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478
155,-0.09876883405951378,-0.09876883405951378,-0.09876883405951378,-0.09876883405951378
156,-0.09822872507286888,-0.09822872507286888,-0.09822872507286888,-0.09822872507286888
157,-0.09759167619387477,-0.09759167619387477,-0.09759167619387477,-0.09759167619387477
158,-0.09685831611286311,-0.09685831611286311,-0.09685831611286311,-0.09685831611286311
159,-0.09602936856769431,-0.09602936856769431,-0.09602936856769431,-0.09602936856769431
160,-0.09510565162951537,-0.09510565162951537,-0.09510565162951537,-0.09510565162951537
161,-0.09408807689542256,-0.09408807689542256,-0.09408807689542256,-0.09408807689542256
162,-0.09297764858882512,-0.09297764858882512,-0.09297764858882512,-0.09297764858882512
163,-0.09177546256839811,-0.09177546256839811,-0.09177546256839811,-0.09177546256839811
164,-0.09048270524660196,-0.09048270524660196,-0.09048270524660196,-0.09048270524660196
165,-0.0891006524188368,-0.0891006524188368,-0.0891006524188368,-0.0891006524188368
166,-0.08763066800438635,-0.08763066800438635,-0.08763066800438635,-0.08763066800438635
167,-0.08607420270039434,-0.08607420270039434,-0.08607420270039434,-0.08607420270039434
168,-0.0844327925502015,-0.0844327925502015,-0.0844327925502015,-0.0844327925502015
169,-0.08270805742745618,-0.08270805742745618,-0.08270805742745618,-0.08270805742745618
170,-0.08090169943749476,-0.08090169943749476,-0.08090169943749476,-0.08090169943749476
171,-0.07901550123756901,-0.07901550123756901,-0.07901550123756901,-0.07901550123756901
172,-0.07705132427757891,-0.07705132427757891,-0.07705132427757891,-0.07705132427757891
173,-0.07501110696304596,-0.07501110696304596,-0.07501110696304596,-0.07501110696304596
174,-0.07289686274214116,-0.07289686274214116,-0.07289686274214116,-0.07289686274214116
175,-0.07071067811865471,-0.07071067811865471,-0.07071067811865471,-0.07071067811865471
176,-0.0684547105928689,-0.0684547105928689,-0.0684547105928689,-0.0684547105928689
177,-0.06613118653236523,-0.06613118653236523,-0.06613118653236523,-0.06613118653236523
178,-0.06374239897486904,-0.06374239897486904,-0.06374239897486904,-0.06374239897486904
179,-0.061290705365297654,-0.061290705365297654,-0.061290705365297654,-0.061290705365297654
180,-0.05877852522924734,-0.05877852522924734,-0.05877852522924734,-0.05877852522924734
181,-0.05620833778521309,-0.05620833778521309,-0.05620833778521309,-0.05620833778521309
182,-0.053582679497899716,-0.053582679497899716,-0.053582679497899716,-0.053582679497899716
183,-0.0509041415750372,-0.0509041415750372,-0.0509041415750372,-0.0509041415750372
184,-0.04817536741017153,-0.04817536741017153,-0.04817536741017153,-0.04817536741017153
185,-0.0453990499739547,-0.0453990499739547,-0.0453990499739547,-0.0453990499739547
186,-0.0425779291565073,-0.0425779291565073,-0.0425779291565073,-0.0425779291565073
187,-0.03971478906347812,-0.03971478906347812,-0.03971478906347812,-0.03971478906347812
188,-0.03681245526846779,-0.03681245526846779,-0.03681245526846779,-0.03681245526846779
189,-0.03387379202452914,-0.03387379202452914,-0.03387379202452914,-0.03387379202452914
190,-0.030901699437494764,-0.030901699437494764,-0.030901699437494764,-0.030901699437494764
191,-0.02789911060392297,-0.02789911060392297,-0.02789911060392297,-0.02789911060392297
192,-0.02486898871648545,-0.02486898871648545,-0.02486898871648545,-0.02486898871648545
193,-0.021814324139654243,-0.021814324139654243,-0.021814324139654243,-0.021814324139654243
194,-0.01873813145857247,-0.01873813145857247,-0.01873813145857247,-0.01873813145857247
195,-0.015643446504023113,-0.015643446504023113,-0.015643446504023113,-0.015643446504023113
196,-0.012533323356430466,-0.012533323356430466,-0.012533323356430466,-0.012533323356430466
197,-0.009410831331851404,-0.009410831331851404,-0.009410831331851404,-0.009410831331851404
198,-0.006279051952931327,-0.006279051952931327,-0.006279051952931327,-0.006279051952931327
199,-0.0031410759078128363,-0.0031410759078128363,-0.0031410759078128363,-0.0031410759078128363
200,-2.4492935982947065e-17,-2.4492935982947065e-17,-2.4492935982947065e-17,-2.4492935982947065e-17
201,0.0031410759078128758,0.0031410759078128758,0.0031410759078128758,0.0031410759078128758
202,0.0062790519529313665,0.0062790519529313665,0.0062790519529313665,0.0062790519529313665
203,0.009410831331851444,0.009410831331851444,0.009410831331851444,0.009410831331851444
204,0.012533323356430419,0.012533323356430419,0.012533323356430419,0.012533323356430419
205,0.01564344650402315,0.01564344650402315,0.01564344650402315,0.01564344650402315
206,0.018738131458572508,0.018738131458572508,0.018738131458572508,0.018738131458572508
207,0.021814324139654284,0.021814324139654284,0.021814324139654284,0.021814324139654284
208,0.02486898871648549,0.02486898871648549,0.02486898871648549,0.02486898871648549
209,0.027899110603922833,0.027899110603922833,0.027899110603922833,0.027899110603922833
210,0.03090169943749472,0.03090169943749472,0.03090169943749472,0.03090169943749472
211,0.0338737920245291,0.0338737920245291,0.0338737920245291,0.0338737920245291
212,0.036812455268467735,0.036812455268467735,0.036812455268467735,0.036812455268467735
213,0.039714789063477994,0.039714789063477994,0.039714789063477994,0.039714789063477994
214,0.04257792915650726,0.04257792915650726,0.04257792915650726,0.04257792915650726
215,0.045399049973954664,0.045399049973954664,0.045399049973954664,0.045399049973954664
216,0.04817536741017149,0.04817536741017149,0.04817536741017149,0.04817536741017149
217,0.05090414157503708,0.05090414157503708,0.05090414157503708,0.05090414157503708
218,0.05358267949789967,0.05358267949789967,0.05358267949789967,0.05358267949789967
219,0.05620833778521305,0.05620833778521305,0.05620833778521305,0.05620833778521305
220,0.05877852522924729,0.05877852522924729,0.05877852522924729,0.05877852522924729
221,0.06129070536529762,0.06129070536529762,0.06129070536529762,0.06129070536529762
222,0.06374239897486898,0.06374239897486898,0.06374239897486898,0.06374239897486898
223,0.0661311865323652,0.0661311865323652,0.0661311865323652,0.0661311865323652
224,0.06845471059286887,0.06845471059286887,0.06845471059286887,0.06845471059286887
225,0.07071067811865474,0.07071067811865474,0.07071067811865474,0.07071067811865474
226,0.07289686274214112,0.07289686274214112,0.07289686274214112,0.07289686274214112
227,0.07501110696304597,0.07501110696304597,0.07501110696304597,0.07501110696304597
228,0.07705132427757894,0.07705132427757894,0.07705132427757894,0.07705132427757894
229,0.07901550123756904,0.07901550123756904,0.07901550123756904,0.07901550123756904
230,0.08090169943749473,0.08090169943749473,0.08090169943749473,0.08090169943749473
231,0.08270805742745621,0.08270805742745621,0.08270805742745621,0.08270805742745621
232,0.08443279255020153,0.08443279255020153,0.08443279255020153,0.08443279255020153
233,0.08607420270039437,0.08607420270039437,0.08607420270039437,0.08607420270039437
234,0.08763066800438636,0.08763066800438636,0.08763066800438636,0.08763066800438636
235,0.08910065241883681,0.08910065241883681,0.08910065241883681,0.08910065241883681
236,0.09048270524660197,0.09048270524660197,0.09048270524660197,0.09048270524660197
237,0.09177546256839814,0.09177546256839814,0.09177546256839814,0.09177546256839814
238,0.09297764858882515,0.09297764858882515,0.09297764858882515,0.09297764858882515
239,0.09408807689542255,0.09408807689542255,0.09408807689542255,0.09408807689542255
240,0.09510565162951536,0.09510565162951536,0.09510565162951536,0.09510565162951536
241,0.0960293685676943,0.0960293685676943,0.0960293685676943,0.0960293685676943
242,0.09685831611286311,0.09685831611286311,0.09685831611286311,0.09685831611286311
243,0.09759167619387472,0.09759167619387472,0.09759167619387472,0.09759167619387472
244,0.09822872507286887,0.09822872507286887,0.09822872507286887,0.09822872507286887
245,0.09876883405951377,0.09876883405951377,0.09876883405951377,0.09876883405951377
246,0.09921147013144778,0.09921147013144778,0.09921147013144778,0.09921147013144778
247,0.099556196460308,0.099556196460308,0.099556196460308,0.099556196460308
248,0.09980267284282716,0.09980267284282716,0.09980267284282716,0.09980267284282716
249,0.09995065603657316,0.09995065603657316,0.09995065603657316,0.09995065603657316
250,0.1,0.1,0.1,0.1
251,0.09995065603657316,0.09995065603657316,0.09995065603657316,0.09995065603657316
252,0.09980267284282716,0.09980267284282716,0.09980267284282716,0.09980267284282716
253,0.099556196460308,0.099556196460308,0.099556196460308,0.099556196460308
254,0.0992114701314478,0.0992114701314478,0.0992114701314478,0.0992114701314478
255,0.09876883405951377,0.09876883405951377,0.09876883405951377,0.09876883405951377
256,0.09822872507286887,0.09822872507286887,0.09822872507286887,0.09822872507286887
257,0.09759167619387474,0.09759167619387474,0.09759167619387474,0.09759167619387474
258,0.09685831611286311,0.09685831611286311,0.09685831611286311,0.09685831611286311
259,0.09602936856769431,0.09602936856769431,0.09602936856769431,0.09602936856769431
260,0.09510565162951537,0.09510565162951537,0.09510565162951537,0.09510565162951537
261,0.09408807689542258,0.09408807689542258,0.09408807689542258,0.09408807689542258
262,0.09297764858882518,0.09297764858882518,0.09297764858882518,0.09297764858882518
263,0.09177546256839808,0.09177546256839808,0.09177546256839808,0.09177546256839808
264,0.09048270524660193,0.09048270524660193,0.09048270524660193,0.09048270524660193
265,0.08910065241883676,0.08910065241883676,0.08910065241883676,0.08910065241883676
266,0.08763066800438635,0.08763066800438635,0.08763066800438635,0.08763066800438635
267,0.08607420270039436,0.08607420270039436,0.08607420270039436,0.08607420270039436
268,0.08443279255020152,0.08443279255020152,0.08443279255020152,0.08443279255020152
269,0.0827080574274562,0.0827080574274562,0.0827080574274562,0.0827080574274562
270,0.08090169943749477,0.08090169943749477,0.08090169943749477,0.08090169943749477
271,0.07901550123756906,0.07901550123756906,0.07901550123756906,0.07901550123756906
272,0.07705132427757887,0.07705132427757887,0.07705132427757887,0.07705132427757887
273,0.0750111069630459,0.0750111069630459,0.0750111069630459,0.0750111069630459
274,0.0728968627421411,0.0728968627421411,0.0728968627421411,0.0728968627421411
275,0.07071067811865471,0.07071067811865471,0.07071067811865471,0.07071067811865471
276,0.06845471059286884,0.06845471059286884,0.06845471059286884,0.06845471059286884
277,0.06613118653236517,0.06613118653236517,0.06613118653236517,0.06613118653236517
278,0.06374239897486898,0.06374239897486898,0.06374239897486898,0.06374239897486898
279,0.06129070536529766,0.06129070536529766,0.06129070536529766,0.06129070536529766
280,0.05877852522924734,0.05877852522924734,0.05877852522924734,0.05877852522924734
281,0.05620833778521296,0.05620833778521296,0.05620833778521296,0.05620833778521296
282,0.05358267949789957,0.05358267949789957,0.05358267949789957,0.05358267949789957
283,0.05090414157503706,0.05090414157503706,0.05090414157503706,0.05090414157503706
284,0.04817536741017147,0.04817536741017147,0.04817536741017147,0.04817536741017147
285,0.045399049973954636,0.045399049973954636,0.045399049973954636,0.045399049973954636
286,0.04257792915650724,0.04257792915650724,0.04257792915650724,0.04257792915650724
287,0.03971478906347805,0.03971478906347805,0.03971478906347805,0.03971478906347805
288,0.0368124552684678,0.0368124552684678,0.0368124552684678,0.0368124552684678
289,0.033873792024529156,0.033873792024529156,0.033873792024529156,0.033873792024529156
290,0.03090169943749478,0.03090169943749478,0.03090169943749478,0.03090169943749478
291,0.02789911060392298,0.02789911060392298,0.02789911060392298,0.02789911060392298
292,0.02486898871648555,0.02486898871648555,0.02486898871648555,0.02486898871648555
293,0.021814324139654343,0.021814324139654343,0.021814324139654343,0.021814324139654343
294,0.01873813145857257,0.01873813145857257,0.01873813145857257,0.01873813145857257
295,0.01564344650402321,0.01564344650402321,0.01564344650402321,0.01564344650402321
296,0.012533323356430568,0.012533323356430568,0.012533323356430568,0.012533323356430568
297,0.009410831331851593,0.009410831331851593,0.009410831331851593,0.009410831331851593
298,0.006279051952931339,0.006279051952931339,0.006279051952931339,0.006279051952931339
299,0.003141075907812848,0.003141075907812848,0.003141075907812848,0.003141075907812848
300,3.6739403974420595e-17,3.6739403974420595e-17,3.6739403974420595e-17,3.6739403974420595e-17
301,-0.003141075907812775,-0.003141075907812775,-0.003141075907812775,-0.003141075907812775
302,-0.006279051952931266,-0.006279051952931266,-0.006279051952931266,-0.006279051952931266
303,-0.009410831331851343,-0.009410831331851343,-0.009410831331851343,-0.009410831331851343
304,-0.012533323356430318,-0.012533323356430318,-0.012533323356430318,-0.012533323356430318
305,-0.015643446504022964,-0.015643446504022964,-0.015643446504022964,-0.015643446504022964
306,-0.01873813145857232,-0.01873813145857232,-0.01873813145857232,-0.01873813145857232
307,-0.02181432413965427,-0.02181432413965427,-0.02181432413965427,-0.02181432413965427
308,-0.024868988716485477,-0.024868988716485477,-0.024868988716485477,-0.024868988716485477
309,-0.027899110603922906,-0.027899110603922906,-0.027899110603922906,-0.027899110603922906
310,-0.03090169943749471,-0.03090169943749471,-0.03090169943749471,-0.03090169943749471
311,-0.03387379202452909,-0.03387379202452909,-0.03387379202452909,-0.03387379202452909
312,-0.03681245526846773,-0.03681245526846773,-0.03681245526846773,-0.03681245526846773
313,-0.03971478906347798,-0.03971478906347798,-0.03971478906347798,-0.03971478906347798
314,-0.04257792915650717,-0.04257792915650717,-0.04257792915650717,-0.04257792915650717
315,-0.045399049973954726,-0.045399049973954726,-0.045399049973954726,-0.045399049973954726
316,-0.04817536741017156,-0.04817536741017156,-0.04817536741017156,-0.04817536741017156
317,-0.05090414157503714,-0.05090414157503714,-0.05090414157503714,-0.05090414157503714
318,-0.05358267949789966,-0.05358267949789966,-0.05358267949789966,-0.05358267949789966
319,-0.05620833778521305,-0.05620833778521305,-0.05620833778521305,-0.05620833778521305
320,-0.058778525229247286,-0.058778525229247286,-0.058778525229247286,-0.058778525229247286
321,-0.061290705365297606,-0.061290705365297606,-0.061290705365297606,-0.061290705365297606
322,-0.06374239897486891,-0.06374239897486891,-0.06374239897486891,-0.06374239897486891
323,-0.06613118653236512,-0.06613118653236512,-0.06613118653236512,-0.06613118653236512
324,-0.06845471059286892,-0.06845471059286892,-0.06845471059286892,-0.06845471059286892
325,-0.0707106781186548,-0.0707106781186548,-0.0707106781186548,-0.0707106781186548
326,-0.07289686274214117,-0.07289686274214117,-0.07289686274214117,-0.07289686274214117
327,-0.07501110696304597,-0.07501110696304597,-0.07501110696304597,-0.07501110696304597
328,-0.07705132427757894,-0.07705132427757894,-0.07705132427757894,-0.07705132427757894
329,-0.07901550123756902,-0.07901550123756902,-0.07901550123756902,-0.07901550123756902
330,-0.08090169943749473,-0.08090169943749473,-0.08090169943749473,-0.08090169943749473
331,-0.08270805742745616,-0.08270805742745616,-0.08270805742745616,-0.08270805742745616
332,-0.08443279255020157,-0.08443279255020157,-0.08443279255020157,-0.08443279255020157
333,-0.08607420270039441,-0.08607420270039441,-0.08607420270039441,-0.08607420270039441
334,-0.0876306680043864,-0.0876306680043864,-0.0876306680043864,-0.0876306680043864
335,-0.08910065241883681,-0.08910065241883681,-0.08910065241883681,-0.08910065241883681
336,-0.09048270524660197,-0.09048270524660197,-0.09048270524660197,-0.09048270524660197
337,-0.09177546256839812,-0.09177546256839812,-0.09177546256839812,-0.09177546256839812
338,-0.09297764858882514,-0.09297764858882514,-0.09297764858882514,-0.09297764858882514
339,-0.09408807689542253,-0.09408807689542253,-0.09408807689542253,-0.09408807689542253
340,-0.09510565162951534,-0.09510565162951534,-0.09510565162951534,-0.09510565162951534
341,-0.09602936856769434,-0.09602936856769434,-0.09602936856769434,-0.09602936856769434
342,-0.09685831611286315,-0.09685831611286315,-0.09685831611286315,-0.09685831611286315
343,-0.09759167619387477,-0.09759167619387477,-0.09759167619387477,-0.09759167619387477
344,-0.0982287250728689,-0.0982287250728689,-0.0982287250728689,-0.0982287250728689
345,-0.09876883405951378,-0.09876883405951378,-0.09876883405951378,-0.09876883405951378
346,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478
347,-0.099556196460308,-0.099556196460308,-0.099556196460308,-0.099556196460308
348,-0.09980267284282716,-0.09980267284282716,-0.09980267284282716,-0.09980267284282716
349,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316
350,-0.1,-0.1,-0.1,-0.1
351,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316,-0.09995065603657316
